    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
   80    7.137272   14.261990    2.668826    7.179006     0.913775    16.057816
   81    8.463828    0.103608    5.981643    7.142107     0.849400    15.534987
   82    4.416089    7.516561    6.146966    7.124763     0.857696    17.280167
   83    7.153628    2.415199    6.049385    7.169178     0.879948    15.164604
   84    2.820306    9.986487    6.159263    7.119294     0.859791    15.050011
   85    5.616014    5.081520    6.023261    7.066262     0.901167    16.821356
   86    1.401432   12.386701    6.110000    7.085408     0.854000    16.828727
   87    2.961885    0.142950    6.056694    7.084405     0.865895    16.732573
   88    7.177718    7.580592    6.083724    7.078055     0.875130    15.048276
   89    1.441573    2.546067    6.067199    7.077700     0.883589    14.920164
   90    5.763067   10.015982    6.210320    7.114871     0.858350    14.706406
   91    0.137039    5.081563    5.982442    7.085854     0.882177    17.054257
   92    4.312268   12.315420    6.059296    7.093857     0.859972    15.872992
   93    5.687613    0.091316    6.046000    7.094088     0.887171    14.727443
   94    1.375697    7.614893    6.054498    7.137268     0.871711    15.438461
   95    4.276889    2.525127    6.056805    7.081294     0.889434    14.664175
   96   -0.006514    9.997562    6.165438    7.088576     0.879356    14.401129
   97    2.860019    4.896823    6.050662    7.140971     0.881470    15.307934
   98    7.130771   12.467962    6.167475    7.020534     0.882994    15.935063
   99    1.384163    0.954638    7.975974    7.065346     0.874429    16.827060
  100    5.861942    8.242770    8.163840    7.087758     0.852440    16.742223
  101    0.068995    3.341964    7.968631    7.039694     0.862996    16.554759
  102    4.264359   10.938138    8.157353    7.149706     0.869968    15.163124
  103    7.173337    5.895577    7.974497    7.146866     0.866865    14.885729
  104    2.929788   13.255965    8.043632    7.138193     0.857206    15.505216
  105    4.285189    0.996478    8.071438    7.039271     0.843292    16.614954
  106    0.003244    8.286663    8.065868    7.071978     0.866150    14.438481
  107    2.862615    3.383038    8.032578    7.068133     0.875635    14.795260
  108    7.146456   10.824447    8.118863    7.026482     0.864721    16.318351
  109    1.335731    5.811501    8.018082    7.129551     0.877200    15.209747
  110    5.690855   13.319995    8.081265    7.109655     0.890577    14.889781
  111    7.124283    0.841022    8.002543    7.064188     0.891761    15.309219
  112    2.720739    8.326245    8.177942    7.155554     0.836447    17.229122
  113    5.635294    3.366512    7.985434    7.115094     0.869801    15.282244
  114    1.436009   10.852217    8.096728    7.074782     0.891003    15.162643
  115    4.390282    5.765932    8.033615    7.116318     0.928534    15.260140
  116    8.471495   13.284837    8.110411    7.125605     0.860520    15.811412
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       866.0000
